gene_id	xtr_pep
PECUL23A035619	ENSXETP00000101403
PECUL23A035623	ENSXETP00000089250
PECUL23A035626	ENSXETP00000003906
PECUL23A035631	ENSXETP00000063124
PECUL23A035632	ENSXETP00000066243
PECUL23A035633	ENSXETP00000027720
PECUL23A035634	ENSXETP00000027449
PECUL23A035638	ENSXETP00000069290
PECUL23A035643	ENSXETP00000074181
PECUL23A035644	ENSXETP00000086177
PECUL23A035645	ENSXETP00000042110
PECUL23A035646	ENSXETP00000017794
PECUL23A035648	ENSXETP00000008737
PECUL23A035652	ENSXETP00000021212
PECUL23A035654	ENSXETP00000039775
PECUL23A035656	ENSXETP00000015106
PECUL23A035657	ENSXETP00000099471
PECUL23A035664	ENSXETP00000086853
PECUL23A035665	ENSXETP00000100751
PECUL23A035668	ENSXETP00000020700
PECUL23A035670	ENSXETP00000087461
PECUL23A035671	ENSXETP00000073809
PECUL23A035674	ENSXETP00000088158
PECUL23A035675	ENSXETP00000063809
PECUL23A035677	ENSXETP00000036731
PECUL23A035680	ENSXETP00000021229
PECUL23A035681	ENSXETP00000005016
PECUL23A035682	ENSXETP00000067994
PECUL23A035683	ENSXETP00000023239
PECUL23A035684	ENSXETP00000049038
PECUL23A035686	ENSXETP00000085987
PECUL23A035687	ENSXETP00000040682
PECUL23A035688	ENSXETP00000088621
PECUL23A035693	ENSXETP00000003871
PECUL23A035696	ENSXETP00000075540
PECUL23A035697	ENSXETP00000054700
PECUL23A035699	ENSXETP00000062962
PECUL23A035700	ENSXETP00000000255
PECUL23A035701	ENSXETP00000089245
PECUL23A035703	ENSXETP00000063755
PECUL23A035704	ENSXETP00000079663
PECUL23A035714	ENSXETP00000073595
PECUL23A035717	ENSXETP00000098809
PECUL23A035718	ENSXETP00000059857
PECUL23A035719	ENSXETP00000100751
PECUL23A035720	ENSXETP00000065501
PECUL23A035726	ENSXETP00000075116
PECUL23A035728	ENSXETP00000064036
PECUL23A035729	ENSXETP00000095608
PECUL23A035731	ENSXETP00000094348
PECUL23A035732	ENSXETP00000073206
PECUL23A035735	ENSXETP00000044520
PECUL23A035736	ENSXETP00000098788
PECUL23A035737	ENSXETP00000089748
PECUL23A035740	ENSXETP00000066019
PECUL23A035744	ENSXETP00000048863
PECUL23A035746	ENSXETP00000060093
PECUL23A035752	ENSXETP00000063044
PECUL23A035753	ENSXETP00000009731
PECUL23A035754	ENSXETP00000089269
PECUL23A035756	ENSXETP00000038821
PECUL23A035757	ENSXETP00000089050
PECUL23A035760	ENSXETP00000079663
PECUL23A035763	ENSXETP00000084094
PECUL23A035764	ENSXETP00000039992
PECUL23A035767	ENSXETP00000068453
PECUL23A035768	ENSXETP00000065467
PECUL23A035771	ENSXETP00000075145
PECUL23A035774	ENSXETP00000071026
PECUL23A035776	ENSXETP00000061915
PECUL23A035777	ENSXETP00000063758
PECUL23A035782	ENSXETP00000022214
PECUL23A035783	ENSXETP00000060661
PECUL23A035784	ENSXETP00000033259
PECUL23A035786	ENSXETP00000007790
PECUL23A035790	ENSXETP00000042498
PECUL23A035791	ENSXETP00000066019
PECUL23A035793	ENSXETP00000053204
PECUL23A035794	ENSXETP00000057091
PECUL23A035795	ENSXETP00000063027
PECUL23A035796	ENSXETP00000007467
PECUL23A035797	ENSXETP00000006245
PECUL23A035798	ENSXETP00000054299
PECUL23A035799	ENSXETP00000024999
PECUL23A035801	ENSXETP00000069544
PECUL23A035803	ENSXETP00000026576
PECUL23A035804	ENSXETP00000043293
PECUL23A035809	ENSXETP00000058311
PECUL23A035818	ENSXETP00000003876
PECUL23A035819	ENSXETP00000088612
PECUL23A035820	ENSXETP00000021999
PECUL23A035822	ENSXETP00000101503
PECUL23A035825	ENSXETP00000060449
PECUL23A035833	ENSXETP00000094281
PECUL23A035834	ENSXETP00000069066
PECUL23A035839	ENSXETP00000091945
PECUL23A035841	ENSXETP00000068458
PECUL23A035844	ENSXETP00000092554
PECUL23A035847	ENSXETP00000027826
PECUL23A035850	ENSXETP00000090569
PECUL23A035855	ENSXETP00000007598
PECUL23A035858	ENSXETP00000063388
PECUL23A035860	ENSXETP00000066019
PECUL23A035866	ENSXETP00000088677
PECUL23A035867	ENSXETP00000055943
PECUL23A035869	ENSXETP00000027695
PECUL23A035870	ENSXETP00000100313
PECUL23A035872	ENSXETP00000039095
PECUL23A035880	ENSXETP00000007978
PECUL23A035881	ENSXETP00000063494
PECUL23A035883	ENSXETP00000020342
PECUL23A035884	ENSXETP00000086616
PECUL23A035887	ENSXETP00000086763
PECUL23A035889	ENSXETP00000091173
PECUL23A035891	ENSXETP00000060601
PECUL23A035893	ENSXETP00000062752
PECUL23A035897	ENSXETP00000087676
PECUL23A035905	ENSXETP00000073320
PECUL23A035907	ENSXETP00000028484
PECUL23A035910	ENSXETP00000020298
PECUL23A035912	ENSXETP00000020497
PECUL23A035913	ENSXETP00000065245
PECUL23A035914	ENSXETP00000011904
PECUL23A035915	ENSXETP00000013698
PECUL23A035916	ENSXETP00000050074
PECUL23A035921	ENSXETP00000039416
PECUL23A035922	ENSXETP00000004915
PECUL23A035923	ENSXETP00000059536
PECUL23A035925	ENSXETP00000007872
PECUL23A035929	ENSXETP00000072338
PECUL23A035938	ENSXETP00000097308
PECUL23A035940	ENSXETP00000069290
PECUL23A035941	ENSXETP00000077820
PECUL23A035942	ENSXETP00000066019
PECUL23A035945	ENSXETP00000071026
PECUL23A035946	ENSXETP00000024600
PECUL23A035949	ENSXETP00000082709
PECUL23A035952	ENSXETP00000011192
PECUL23A035954	ENSXETP00000009345
PECUL23A035959	ENSXETP00000054725
PECUL23A035960	ENSXETP00000086786
PECUL23A035962	ENSXETP00000089095
PECUL23A035963	ENSXETP00000088950
PECUL23A035970	ENSXETP00000017004
PECUL23A035973	ENSXETP00000080771
PECUL23A035975	ENSXETP00000036346
PECUL23A035976	ENSXETP00000065617
PECUL23A035978	ENSXETP00000082378
PECUL23A035979	ENSXETP00000079686
PECUL23A035980	ENSXETP00000070906
PECUL23A035982	ENSXETP00000015250
PECUL23A035983	ENSXETP00000025204
PECUL23A035986	ENSXETP00000091768
PECUL23A035992	ENSXETP00000005164
PECUL23A035993	ENSXETP00000047655
PECUL23A035997	ENSXETP00000062204
PECUL23A035998	ENSXETP00000066019
PECUL23A035999	ENSXETP00000043218
PECUL23A036005	ENSXETP00000016256
PECUL23A036006	ENSXETP00000088252
PECUL23A036008	ENSXETP00000022688
PECUL23A036014	ENSXETP00000042958
PECUL23A036019	ENSXETP00000100751
PECUL23A036023	ENSXETP00000011457
PECUL23A036026	ENSXETP00000034949
PECUL23A036027	ENSXETP00000089410
PECUL23A036032	ENSXETP00000079354
PECUL23A036033	ENSXETP00000040263
PECUL23A036034	ENSXETP00000064111
PECUL23A036036	ENSXETP00000062195
PECUL23A036037	ENSXETP00000046975
PECUL23A036039	ENSXETP00000072904
PECUL23A036049	ENSXETP00000021779
PECUL23A036052	ENSXETP00000089894
PECUL23A036053	ENSXETP00000066019
PECUL23A036057	ENSXETP00000006939
PECUL23A036062	ENSXETP00000008231
PECUL23A036063	ENSXETP00000101413
PECUL23A036066	ENSXETP00000007556
PECUL23A036069	ENSXETP00000066019
PECUL23A036074	ENSXETP00000030270
PECUL23A036078	ENSXETP00000023214
PECUL23A036079	ENSXETP00000079806
PECUL23A036083	ENSXETP00000094137
PECUL23A036086	ENSXETP00000080145
PECUL23A036087	ENSXETP00000040131
PECUL23A036088	ENSXETP00000072826
PECUL23A036090	ENSXETP00000060931
PECUL23A036091	ENSXETP00000089245
PECUL23A036093	ENSXETP00000071032
PECUL23A036097	ENSXETP00000054067
PECUL23A036100	ENSXETP00000001569
PECUL23A036101	ENSXETP00000062686
PECUL23A036104	ENSXETP00000087992
PECUL23A036105	ENSXETP00000082121
PECUL23A036108	ENSXETP00000028394
PECUL23A036112	ENSXETP00000005731
PECUL23A036113	ENSXETP00000101503
PECUL23A036116	ENSXETP00000087179
PECUL23A036121	ENSXETP00000051971
PECUL23A036123	ENSXETP00000061992
PECUL23A036124	ENSXETP00000088526
PECUL23A036125	ENSXETP00000012735
PECUL23A036126	ENSXETP00000065467
PECUL23A036129	ENSXETP00000022556
PECUL23A036131	ENSXETP00000040867
PECUL23A036133	ENSXETP00000072826
PECUL23A036135	ENSXETP00000061725
PECUL23A036140	ENSXETP00000085857
PECUL23A036142	ENSXETP00000047639
PECUL23A036145	ENSXETP00000044394
PECUL23A036146	ENSXETP00000063200
PECUL23A036150	ENSXETP00000015728
PECUL23A036158	ENSXETP00000072430
PECUL23A036161	ENSXETP00000066019
PECUL23A036163	ENSXETP00000100483
PECUL23A036166	ENSXETP00000020018
PECUL23A036169	ENSXETP00000057537
PECUL23A036171	ENSXETP00000005810
PECUL23A036176	ENSXETP00000021810
PECUL23A036178	ENSXETP00000083721
PECUL23A036179	ENSXETP00000067467
PECUL23A036181	ENSXETP00000090971
PECUL23A036184	ENSXETP00000066019
PECUL23A036185	ENSXETP00000066019
PECUL23A036190	ENSXETP00000060531
PECUL23A036204	ENSXETP00000065959
PECUL23A036207	ENSXETP00000003444
PECUL23A036209	ENSXETP00000075928
PECUL23A036232	ENSXETP00000063170
PECUL23A036237	ENSXETP00000099003
PECUL23A036238	ENSXETP00000066019
PECUL23A036246	ENSXETP00000025314
PECUL23A036247	ENSXETP00000033161
PECUL23A036259	ENSXETP00000017988
PECUL23A036265	ENSXETP00000043100
PECUL23A036268	ENSXETP00000092156
PECUL23A036270	ENSXETP00000085915
PECUL23A036271	ENSXETP00000046670
PECUL23A036272	ENSXETP00000069290
PECUL23A036273	ENSXETP00000075928
PECUL23A036276	ENSXETP00000031241
PECUL23A036277	ENSXETP00000066019
PECUL23A036278	ENSXETP00000092143
PECUL23A036279	ENSXETP00000068233
PECUL23A036280	ENSXETP00000045921
PECUL23A036281	ENSXETP00000069290
PECUL23A036284	ENSXETP00000047811
PECUL23A036293	ENSXETP00000042871
PECUL23A036298	ENSXETP00000073068
PECUL23A036305	ENSXETP00000076576
PECUL23A036310	ENSXETP00000101469
PECUL23A036312	ENSXETP00000095806
PECUL23A036315	ENSXETP00000064402
PECUL23A036317	ENSXETP00000002586
PECUL23A036318	ENSXETP00000055468
PECUL23A036322	ENSXETP00000083111
PECUL23A036327	ENSXETP00000080011
PECUL23A036328	ENSXETP00000098088
PECUL23A036329	ENSXETP00000061849
PECUL23A036330	ENSXETP00000050144
PECUL23A036331	ENSXETP00000094348
PECUL23A036332	ENSXETP00000048392
PECUL23A036336	ENSXETP00000016481
PECUL23A036338	ENSXETP00000043976
PECUL23A036340	ENSXETP00000101469
PECUL23A036341	ENSXETP00000035576
PECUL23A036343	ENSXETP00000086415
PECUL23A036345	ENSXETP00000057537
PECUL23A036348	ENSXETP00000081327
PECUL23A036350	ENSXETP00000062597
PECUL23A036352	ENSXETP00000089699
PECUL23A036358	ENSXETP00000088708
PECUL23A036363	ENSXETP00000093147
PECUL23A036375	ENSXETP00000089443
PECUL23A036377	ENSXETP00000023583
PECUL23A036380	ENSXETP00000089654
PECUL23A036384	ENSXETP00000084395
PECUL23A036386	ENSXETP00000036303
PECUL23A036388	ENSXETP00000049327
PECUL23A036393	ENSXETP00000019802
PECUL23A036397	ENSXETP00000079999
PECUL23A036398	ENSXETP00000099574
PECUL23A036410	ENSXETP00000042334
PECUL23A036411	ENSXETP00000070684
PECUL23A036423	ENSXETP00000090195
PECUL23A036428	ENSXETP00000012758
PECUL23A036429	ENSXETP00000033334
PECUL23A036430	ENSXETP00000005316
PECUL23A036431	ENSXETP00000053195
PECUL23A036435	ENSXETP00000063748
PECUL23A036438	ENSXETP00000062201
PECUL23A036440	ENSXETP00000066019
PECUL23A036442	ENSXETP00000001452
PECUL23A036443	ENSXETP00000093476
PECUL23A036450	ENSXETP00000060675
PECUL23A036452	ENSXETP00000087335
PECUL23A036457	ENSXETP00000078949
PECUL23A036461	ENSXETP00000070895
PECUL23A036463	ENSXETP00000066848
PECUL23A036467	ENSXETP00000042158
PECUL23A036468	ENSXETP00000082241
PECUL23A036469	ENSXETP00000092415
PECUL23A036471	ENSXETP00000013489
PECUL23A036472	ENSXETP00000063597
PECUL23A036475	ENSXETP00000060618
PECUL23A036476	ENSXETP00000066019
PECUL23A036483	ENSXETP00000071816
PECUL23A036485	ENSXETP00000100976
PECUL23A036487	ENSXETP00000056418
PECUL23A036491	ENSXETP00000043568
PECUL23A036505	ENSXETP00000026570
PECUL23A036506	ENSXETP00000074013
PECUL23A036508	ENSXETP00000079154
PECUL23A036510	ENSXETP00000062686
PECUL23A036513	ENSXETP00000039283
PECUL23A036515	ENSXETP00000038288
PECUL23A036517	ENSXETP00000006576
PECUL23A036521	ENSXETP00000070132
PECUL23A036523	ENSXETP00000046540
PECUL23A036528	ENSXETP00000088757
PECUL23A036529	ENSXETP00000059161
PECUL23A036530	ENSXETP00000066019
PECUL23A036536	ENSXETP00000072888
PECUL23A036537	ENSXETP00000041916
PECUL23A036538	ENSXETP00000022734
PECUL23A036544	ENSXETP00000081337
PECUL23A036545	ENSXETP00000011263
PECUL23A036551	ENSXETP00000016228
PECUL23A036553	ENSXETP00000075928
PECUL23A036555	ENSXETP00000075928
PECUL23A036559	ENSXETP00000071032
PECUL23A036560	ENSXETP00000089245
PECUL23A036562	ENSXETP00000080242
PECUL23A036569	ENSXETP00000093125
PECUL23A036570	ENSXETP00000046061
PECUL23A036572	ENSXETP00000054392
PECUL23A036578	ENSXETP00000101585
PECUL23A036579	ENSXETP00000067153
PECUL23A036580	ENSXETP00000046004
PECUL23A036585	ENSXETP00000012289
PECUL23A036588	ENSXETP00000063916
PECUL23A036590	ENSXETP00000100266
PECUL23A036592	ENSXETP00000060468
PECUL23A036593	ENSXETP00000072681
PECUL23A036604	ENSXETP00000002104
PECUL23A036606	ENSXETP00000000198
PECUL23A036607	ENSXETP00000074785
PECUL23A036611	ENSXETP00000041191
PECUL23A036612	ENSXETP00000066019
PECUL23A036620	ENSXETP00000098634
PECUL23A036621	ENSXETP00000066019
PECUL23A036628	ENSXETP00000093634
PECUL23A036634	ENSXETP00000068077
PECUL23A036635	ENSXETP00000043242
PECUL23A036636	ENSXETP00000011780
PECUL23A036637	ENSXETP00000091253
PECUL23A036640	ENSXETP00000035697
PECUL23A036643	ENSXETP00000073068
PECUL23A036644	ENSXETP00000073068
PECUL23A036650	ENSXETP00000101417
PECUL23A036651	ENSXETP00000071474
PECUL23A036652	ENSXETP00000072826
PECUL23A036658	ENSXETP00000065418
PECUL23A036660	ENSXETP00000060816
PECUL23A036662	ENSXETP00000037632
PECUL23A036665	ENSXETP00000023291
PECUL23A036667	ENSXETP00000064042
PECUL23A036669	ENSXETP00000067401
PECUL23A036670	ENSXETP00000020068
PECUL23A036673	ENSXETP00000061662
PECUL23A036675	ENSXETP00000071821
PECUL23A036677	ENSXETP00000087461
PECUL23A036679	ENSXETP00000044137
PECUL23A036681	ENSXETP00000005241
PECUL23A036683	ENSXETP00000093306
PECUL23A036684	ENSXETP00000088651
PECUL23A036686	ENSXETP00000093408
PECUL23A036687	ENSXETP00000089410
PECUL23A036690	ENSXETP00000002380
PECUL23A036693	ENSXETP00000043196
PECUL23A036694	ENSXETP00000029397
PECUL23A036695	ENSXETP00000037632
PECUL23A036696	ENSXETP00000084272
PECUL23A036697	ENSXETP00000023253
PECUL23A036705	ENSXETP00000046513
PECUL23A036707	ENSXETP00000077579
PECUL23A036708	ENSXETP00000007337
PECUL23A036711	ENSXETP00000067839
PECUL23A036712	ENSXETP00000078609
PECUL23A036713	ENSXETP00000066019
PECUL23A036715	ENSXETP00000061683
PECUL23A036716	ENSXETP00000081525
PECUL23A036717	ENSXETP00000025600
PECUL23A036720	ENSXETP00000035564
PECUL23A036723	ENSXETP00000042107
PECUL23A036726	ENSXETP00000063627
PECUL23A036730	ENSXETP00000016308
PECUL23A036732	ENSXETP00000077434
PECUL23A036734	ENSXETP00000089107
PECUL23A036737	ENSXETP00000013068
PECUL23A036738	ENSXETP00000031535
PECUL23A036744	ENSXETP00000072826
PECUL23A036745	ENSXETP00000063268
PECUL23A036747	ENSXETP00000098088
PECUL23A036751	ENSXETP00000092564
PECUL23A036753	ENSXETP00000065592
PECUL23A036755	ENSXETP00000041248
PECUL23A036758	ENSXETP00000088956
PECUL23A036759	ENSXETP00000087978
PECUL23A036761	ENSXETP00000059270
PECUL23A036763	ENSXETP00000025985
PECUL23A036765	ENSXETP00000069290
PECUL23A036770	ENSXETP00000035487
PECUL23A036773	ENSXETP00000036706
PECUL23A036779	ENSXETP00000064794
PECUL23A036787	ENSXETP00000078636
PECUL23A036790	ENSXETP00000033746
PECUL23A036793	ENSXETP00000026305
PECUL23A036794	ENSXETP00000021318
PECUL23A036795	ENSXETP00000087508
PECUL23A036800	ENSXETP00000076433
PECUL23A036803	ENSXETP00000083517
PECUL23A036805	ENSXETP00000043748
PECUL23A036806	ENSXETP00000036002
PECUL23A036809	ENSXETP00000008688
PECUL23A036811	ENSXETP00000093914
PECUL23A036812	ENSXETP00000069290
PECUL23A036814	ENSXETP00000062555
PECUL23A036819	ENSXETP00000050241
PECUL23A036820	ENSXETP00000095657
PECUL23A036823	ENSXETP00000089735
PECUL23A036831	ENSXETP00000016493
PECUL23A036835	ENSXETP00000015410
PECUL23A036837	ENSXETP00000069148
PECUL23A036839	ENSXETP00000015109
PECUL23A036843	ENSXETP00000060318
PECUL23A036847	ENSXETP00000091273
PECUL23A036849	ENSXETP00000075527
PECUL23A036852	ENSXETP00000048921
PECUL23A036853	ENSXETP00000054325
PECUL23A036857	ENSXETP00000030450
PECUL23A036860	ENSXETP00000026278
PECUL23A036863	ENSXETP00000006677
PECUL23A036868	ENSXETP00000049812
PECUL23A036877	ENSXETP00000035244
PECUL23A036878	ENSXETP00000093617
PECUL23A036879	ENSXETP00000090010
PECUL23A036881	ENSXETP00000053087
PECUL23A036882	ENSXETP00000055079
PECUL23A036883	ENSXETP00000023699
PECUL23A036885	ENSXETP00000051717
PECUL23A036889	ENSXETP00000084701
PECUL23A036894	ENSXETP00000095406
PECUL23A036896	ENSXETP00000061234
PECUL23A036898	ENSXETP00000021934
PECUL23A036901	ENSXETP00000031475
PECUL23A036902	ENSXETP00000078067
PECUL23A036906	ENSXETP00000046710
PECUL23A036907	ENSXETP00000061308
PECUL23A036908	ENSXETP00000063762
PECUL23A036910	ENSXETP00000019397
PECUL23A036913	ENSXETP00000049027
PECUL23A036914	ENSXETP00000065869
PECUL23A036916	ENSXETP00000002249
PECUL23A036917	ENSXETP00000085718
PECUL23A036920	ENSXETP00000062082
PECUL23A036922	ENSXETP00000089576
PECUL23A036924	ENSXETP00000042662
PECUL23A036933	ENSXETP00000005672
PECUL23A036934	ENSXETP00000011898
PECUL23A036935	ENSXETP00000013094
PECUL23A036940	ENSXETP00000079471
PECUL23A036942	ENSXETP00000055961
PECUL23A036943	ENSXETP00000014703
PECUL23A036945	ENSXETP00000032269
PECUL23A036951	ENSXETP00000085366
PECUL23A036956	ENSXETP00000034502
PECUL23A036957	ENSXETP00000080482
PECUL23A036958	ENSXETP00000077434
PECUL23A036959	ENSXETP00000042225
PECUL23A036964	ENSXETP00000062406
PECUL23A036966	ENSXETP00000087304
PECUL23A036968	ENSXETP00000089195
PECUL23A036969	ENSXETP00000077174
PECUL23A036972	ENSXETP00000039153
PECUL23A036974	ENSXETP00000042946
PECUL23A036977	ENSXETP00000060522
PECUL23A036981	ENSXETP00000077001
PECUL23A036987	ENSXETP00000047908
PECUL23A036991	ENSXETP00000075928
PECUL23A036992	ENSXETP00000006396
PECUL23A036994	ENSXETP00000079022
PECUL23A036996	ENSXETP00000062796
PECUL23A036998	ENSXETP00000030968
PECUL23A037000	ENSXETP00000046532
PECUL23A037003	ENSXETP00000064291
PECUL23A037005	ENSXETP00000092436
PECUL23A037010	ENSXETP00000101466
PECUL23A037012	ENSXETP00000060659
PECUL23A037014	ENSXETP00000062686
PECUL23A037020	ENSXETP00000012098
PECUL23A037021	ENSXETP00000020856
PECUL23A037023	ENSXETP00000056569
PECUL23A037024	ENSXETP00000018581
PECUL23A037027	ENSXETP00000029860
PECUL23A037032	ENSXETP00000058596
PECUL23A037033	ENSXETP00000089962
PECUL23A037034	ENSXETP00000066087
PECUL23A037038	ENSXETP00000071734
PECUL23A037039	ENSXETP00000007706
PECUL23A037044	ENSXETP00000091370
PECUL23A037045	ENSXETP00000062468
PECUL23A037046	ENSXETP00000060409
PECUL23A037048	ENSXETP00000062085
PECUL23A037049	ENSXETP00000100751
PECUL23A037058	ENSXETP00000065198
PECUL23A037059	ENSXETP00000086177
PECUL23A037061	ENSXETP00000043458
PECUL23A037062	ENSXETP00000073068
PECUL23A037065	ENSXETP00000018593
PECUL23A037068	ENSXETP00000047101
PECUL23A037074	ENSXETP00000052835
PECUL23A037075	ENSXETP00000091477
PECUL23A037077	ENSXETP00000098537
PECUL23A037079	ENSXETP00000034063
PECUL23A037084	ENSXETP00000060050
PECUL23A037085	ENSXETP00000097775
PECUL23A037091	ENSXETP00000004875
PECUL23A037092	ENSXETP00000050517
PECUL23A037098	ENSXETP00000056679
PECUL23A037099	ENSXETP00000040407
PECUL23A037101	ENSXETP00000087461
PECUL23A037103	ENSXETP00000024409
PECUL23A037104	ENSXETP00000024818
PECUL23A037105	ENSXETP00000023497
PECUL23A037107	ENSXETP00000035244
PECUL23A037112	ENSXETP00000082030
PECUL23A037113	ENSXETP00000007506
PECUL23A037121	ENSXETP00000068475
PECUL23A037122	ENSXETP00000014208
PECUL23A037129	ENSXETP00000064971
PECUL23A037134	ENSXETP00000003568
PECUL23A037136	ENSXETP00000064759
PECUL23A037138	ENSXETP00000080199
PECUL23A037141	ENSXETP00000097382
PECUL23A037142	ENSXETP00000029351
PECUL23A037143	ENSXETP00000078378
PECUL23A037145	ENSXETP00000037502
PECUL23A037146	ENSXETP00000082536
PECUL23A037147	ENSXETP00000035776
PECUL23A037150	ENSXETP00000036876
PECUL23A037155	ENSXETP00000089074
PECUL23A037161	ENSXETP00000056247
PECUL23A037164	ENSXETP00000066019
PECUL23A037165	ENSXETP00000075928
PECUL23A037166	ENSXETP00000098088
PECUL23A037168	ENSXETP00000086177
PECUL23A037172	ENSXETP00000079470
PECUL23A037173	ENSXETP00000040442
PECUL23A037174	ENSXETP00000056101
PECUL23A037176	ENSXETP00000078482
PECUL23A037179	ENSXETP00000035543
PECUL23A037180	ENSXETP00000068488
PECUL23A037182	ENSXETP00000061682
PECUL23A037183	ENSXETP00000081458
PECUL23A037184	ENSXETP00000065161
PECUL23A037185	ENSXETP00000083006
PECUL23A037187	ENSXETP00000066019
PECUL23A037188	ENSXETP00000068607
PECUL23A037189	ENSXETP00000080860
PECUL23A037190	ENSXETP00000051364
PECUL23A037191	ENSXETP00000082793
PECUL23A037193	ENSXETP00000060706
PECUL23A037198	ENSXETP00000088224
PECUL23A037199	ENSXETP00000074351
PECUL23A037201	ENSXETP00000034591
PECUL23A037202	ENSXETP00000028947
PECUL23A037203	ENSXETP00000073852
PECUL23A037204	ENSXETP00000089077
PECUL23A037206	ENSXETP00000090774
PECUL23A037210	ENSXETP00000090882
PECUL23A037214	ENSXETP00000063331
PECUL23A037216	ENSXETP00000062686
PECUL23A037217	ENSXETP00000083248
PECUL23A037218	ENSXETP00000051598
PECUL23A037219	ENSXETP00000054973
PECUL23A037221	ENSXETP00000092667
PECUL23A037224	ENSXETP00000098475
PECUL23A037226	ENSXETP00000086385
PECUL23A037227	ENSXETP00000098455
PECUL23A037228	ENSXETP00000063612
PECUL23A037229	ENSXETP00000049396
PECUL23A037234	ENSXETP00000070241
PECUL23A037235	ENSXETP00000002466
PECUL23A037236	ENSXETP00000019282
PECUL23A037237	ENSXETP00000072826
PECUL23A037238	ENSXETP00000027468
PECUL23A037241	ENSXETP00000099706
PECUL23A037243	ENSXETP00000077038
PECUL23A037244	ENSXETP00000062791
PECUL23A037249	ENSXETP00000032783
PECUL23A037253	ENSXETP00000018628
PECUL23A037255	ENSXETP00000058727
PECUL23A037257	ENSXETP00000048087
PECUL23A037258	ENSXETP00000089410
PECUL23A037264	ENSXETP00000100918
PECUL23A037265	ENSXETP00000098644
PECUL23A037267	ENSXETP00000001472
PECUL23A037268	ENSXETP00000016523
PECUL23A037269	ENSXETP00000089410
PECUL23A037272	ENSXETP00000080714
PECUL23A037273	ENSXETP00000030261
PECUL23A037274	ENSXETP00000072826
PECUL23A037275	ENSXETP00000075928
PECUL23A037276	ENSXETP00000087256
PECUL23A037277	ENSXETP00000072791
PECUL23A037281	ENSXETP00000053774
PECUL23A037282	ENSXETP00000021756
PECUL23A037283	ENSXETP00000101492
PECUL23A037284	ENSXETP00000064660
PECUL23A037285	ENSXETP00000076185
PECUL23A037286	ENSXETP00000053299
PECUL23A037288	ENSXETP00000056223
PECUL23A037289	ENSXETP00000071152
